"model","signature_rank","gene","age_only_logFC","age_only_t","age_only_p_value","age_only_adj_p_value","sex_linked_flag","module","reliability_pass","weight","rank_score","training_mean","training_sd"
"age_only_de",50,"Pcyox1l",-5.71460419973363,-3.59705226687425,0.00134719894219928,0.0859020721497109,FALSE,"young_high",TRUE,20.555729990941,20.555729990941,1.18856824864606,1.34551350496432
"age_only_de",51,"Chchd10",7.57754019641513,4.78384267055961,6.16730500724515e-05,0.0250996630076344,FALSE,"old_high",TRUE,36.2497601294914,36.2497601294914,1.79233606795504,1.78286816169917
"age_only_de",52,"Nrxn2",6.49424034559675,4.72204787069673,7.2520609071955e-05,0.0250996630076344,FALSE,"old_high",TRUE,30.6661137957179,30.6661137957179,1.42926333954547,1.37937794344326
"age_only_de",53,"Hoxa5",6.76713992050025,3.75228012160696,0.000906166130774007,0.0732854734315909,FALSE,"old_high",TRUE,25.392204603826,25.392204603826,1.64635765219305,1.81146922096571
"age_only_de",54,"Aox3",6.53952081926375,3.55070901177646,0.00151547497587258,0.088579512339752,FALSE,"old_high",TRUE,23.2199355056596,23.2199355056596,2.27620219650888,1.89797358324368
"age_only_de",55,"Acot1",5.87802893508362,3.88437932385882,0.000645028240420579,0.0625860459020409,FALSE,"old_high",TRUE,22.8324940604827,22.8324940604827,2.06220723764948,1.59857522728937
"age_only_de",56,"Inmt",2.76601350705407,7.56793120069461,5.45471611590901e-08,0.00035071097267237,FALSE,"old_high",TRUE,20.9329999215773,20.9329999215773,10.2716846755446,1.25360292642662
"age_only_de",57,"Lect1",6.22647559789845,3.06465313333275,0.00508174639700727,0.139314666907523,FALSE,"old_high",TRUE,19.0819879507194,19.0819879507194,1.41391766958896,1.90036725228912
"age_only_de",58,"Rgs20",5.40474689100074,3.34412776456188,0.00254950666319685,0.104059352608327,FALSE,"old_high",TRUE,18.0741641386251,18.0741641386251,0.876446021836203,1.13900948365348
"age_only_de",59,"Ccl7",2.27658318860428,7.83313574046399,2.91918310203556e-08,0.00035071097267237,FALSE,"old_high",TRUE,17.8327851407957,17.8327851407957,10.9398714632527,1.03150743631434
"age_only_de",60,"Crym",5.77791600129726,2.92893850651638,0.00705444503771343,0.152715671279389,FALSE,"old_high",TRUE,16.9231606636167,16.9231606636167,1.77580327872627,1.95807732956804
"age_only_de",61,"Ddb2",6.15386513273829,2.65396870769258,0.0134849982345481,0.192807611002199,FALSE,"old_high",TRUE,16.3321654936479,16.3321654936479,1.84744479321454,2.3109519555616
"age_only_de",62,"Gsta3",6.02238344957237,2.6311579234528,0.0142138934896765,0.197610152653077,FALSE,"old_high",TRUE,15.8458419314133,15.8458419314133,2.08840954152266,1.92023398477911
