gene_symbol,module,direction,source_type,source_id,source_version,source_url,rationale,included,exclusion_reason
G3bp1,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Gins2,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Gspt1,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
H2ax,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
H2az1,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
H2az2,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
H2bc12,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Hif1a,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Hira,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Hmga1b,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Hmgb3,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Hmmr,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Hnrnpd,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Hnrnpu,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Hoxc10,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Hspa8,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Hus1,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Ilf3,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Incenp,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Jpt1,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Katna1,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Kif11,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Kif15,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Kif20b,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Kif22,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Kif23,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Kif2c,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Kif4,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Kif5b,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Kmt5a,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Knl1,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Kpnb1,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Lbr,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Lig3,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Lmnb1,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Mad2l1,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Map3k20,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Mapk14,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Marcks,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Mcm2,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Mcm3,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Mcm5,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Mcm6,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Meis1,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Meis2,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Mki67,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Mnat1,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Mtf2,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Mybl2,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Myc,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Nasp,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Ncl,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Ndc80,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Nek2,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Nolc1,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Notch2,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Nsd2,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Numa1,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Nup50,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Nup98,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Nusap1,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Odc1,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Odf2,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Orc5,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Orc6,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Pafah1b1,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Pbk,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Pds5b,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Plk1,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Plk4,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Pml,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Pola2,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
Pole,g2m_checkpoint,1,Mouse_MSigDB_native_hallmark,HALLMARK_G2M_CHECKPOINT,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_G2M_CHECKPOINT,Mouse genes annotated to HALLMARK_G2M_CHECKPOINT based on orthology mappings provided by the Alliance Genome Consortium,True,
